ID	DOCULECT	CONCEPT	TOKENS	MORPHEMES	COMPOUNDS	COGIDS	AUTOID	STRICTID	LOOSEID	CHARACTERS_IS	CHARACTERS	LEXEME_NOTE	CONCEPT_CHINESE	STRUCTURE	NOTE
1427	Chengdu	tail	w ei ⁵³ + ts ɿ ⁵³	tail/尾 _-child:SUF/子	N S	308 19	896	788	432	尾子	尾 子		尾巴	i n t + i n t	!i
1428	Nanjing	tail	w ei ¹¹ + p ɑ ⁰	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1429	Jixi	tail	v i ²¹³ + p o ⁵⁵	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1430	Suzhou	tail	ɲ i ²³¹ + p o ⁴⁴	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1431	Wenzhou	tail	m ei ²⁴ + p o ⁴⁴ + Ø/ə ŋ̍/ŋ ⁰	tail/尾 _-:suffix/巴 _-:suffix/ŋ	N S S	308 309 829	896	789	432	尾巴	尾 巴		尾巴	i n t + i n t + n c t	
1432	Changsha	tail	w ei ⁴¹ + p a ⁰	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1433	Loudi	tail	w i ⁴² + p a ⁰	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1434	Nanchang	tail	w i ²¹³ + p a ⁰	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1435	Meixian	tail	m i ³³ + p a ³³	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1436	Guilin	tail	w ei ²³ + p a̠ ⁴²	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	
1437	Guangzhou	tail	m ei ²³	tail/尾	N	308	896	786	432	尾	尾		尾巴	i n t	
1438	Fuzhou	tail	m w oi ³² + m w oi ³²	tail/尾 _tail:RED/尾	N N2	308 308	896	790	432	尾尾	尾 尾		尾巴	i m n t + i m n t	
1439	Xiamen	tail	m e ⁵³ + p a ⁵⁵	tail/尾 _-:suffix/巴	N S	308 309	896	787	432	尾巴	尾 巴		尾巴	i n t + i n t	!i
1440	Xiamen	tail	m e ⁵³	tail/尾	N	308	896	786	432	尾	尾		尾巴	i n t	
4152	Beijing	that	n ɑ ⁵¹	that/那	Pron	261	900	791	433	那	那		那	i n t	
4153	Ha_erbin	that	n a ⁵³	that/那	Pron	261	900	791	433	那	那		那	i n t	
4154	Jinan	that	n a ³¹	that/那	Pron	261	900	791	433	那	那		那	i n t	
4155	Rongcheng	that	n j ɛ ³³⁴	that/乜	Pron	176	903	792	436	乜兒	乜		那	i m n t	
4156	Taiyuan	that	v ai ⁵³	that/𠰻	Pron	730	905	793	438	口+外	𠰻		那	i n t	
4157	Xi_an	that	n ɑ ⁵³	that/那	Pron	261	900	791	433	那	那		那	i n t	
4158	Chengdu	that	n a ²¹³	that/那	Pron	261	900	791	433	那	那		那	i n t	
4159	Nanjing	that	l ə ʔ ⁵	that/那	Pron	261	900	791	433	那	那		那	i n c t	
4160	Jixi	that	n a ³¹	that/那	Pron	261	900	791	433	那	那		那	i n t	
4161	Suzhou	that	k w e̞ ⁴⁴	that/歸	Pron	731	904	794	437	歸～	歸		那	i m n t	
4162	Wenzhou	that	h e ²⁴	that/許	Pron	732	901	795	434	許	許		那	i n t	
4163	Changsha	that	l a ⁵⁵	that/那	Pron	261	900	791	433	那	那		那	i n t	
4164	Loudi	that	l o ¹¹	that/那	Pron	261	900	791	433	那	那		那	i n t	
4165	Nanchang	that	h e ²¹³	that/許	Pron	732	901	795	434	許	許		那	i n t	
4166	Nanchang	that	l a ²¹³	that/那	Pron	261	900	791	433	那	那		那	i n t	
4167	Meixian	that	k e ⁵³	that/?	Pron	762	902	53	435	囗	囗		那	i n t	
4168	Guilin	that	l a̠ ²³	that/那	Pron	261	900	791	433	那	那		那	i n t	
4169	Guangzhou	that	n a ³³	that/那	Pron	261	900	791	433	那	那		那	i n t	
4170	Fuzhou	that	h y ³²	that/許	Pron	732	901	795	434	許～	許		那	i n t	
4171	Fuzhou	that	h w oi ⁵³	that/回	Pron	733	907	796	440	回	回		那	i m n t	
4172	Xiamen	that	h i t ³²	that/迄	Pron	734	906	797	439	迄	迄		那	i n c t	
4173	Beijing	there	n a ⁵¹	that/那	Pron	261	908	791	441	那兒	那		那人	i n t	
4174	Ha_erbin	there	n a ⁵³	that/那	Pron	261	908	791	441	那兒	那		那人	i n t	
4175	Jinan	there	n a ³¹	that/那	Pron	261	908	791	441	那兒	那		那人	i n t	
4176	Rongcheng	there	n j ɛ ³³⁴	that/乜	Pron	176	917	792	442	乜兒	乜		那人	i m n t	
4177	Taiyuan	there	n a ⁴⁵	that/那	Pron	261	908	791	441	那兒	那		那人	i n t	
4178	Xi_an	there	n ɑ ⁵³	that/那	Pron	261	908	791	441	那兒	那		那人	i n t	
4179	Chengdu	there	n ə ²¹³	that/那	Pron	261	908	791	441	那兒	那		那人	i n t	
4180	Chengdu	there	n a ²¹³ + k o ⁵⁵ + t i ²¹³ + f a ŋ ⁵⁵	that/那 -piece:CLS/個 ground/地 square/方	Pron CLS N N	261 56 265 487	908	798	441	那個地方	那 個 地 方		那人	i n t + i n t + i n t + i n c t	
4181	Nanjing	there	l e ʔ ⁵ + kʰ w ɛ ⁴⁴	that/那 place/塊	Pron N	261 181	908	799	441	那塊	那 塊		那人	i n c t + i m n t	
4182	Jixi	there	n a ³¹ + n̩/n Ø/ə ⁰	that/那 _there/?	Pron S	261 817	908	800	441	那兒	那		那人	i n t + i n t	
4183	Suzhou	there	w e̞ ⁴⁴ + m j ɪ ²³¹	there/彎 _face/面	Pron N	735 399	918	801	443	彎面	彎 面		那人	i n t + i m n t	
4184	Wenzhou	there	b w ɔ ³⁴¹ + t a ⁴⁴	there/旁 there/單	Pron N	736 737	920	802	444	旁單	旁 單		那人	i m n t + i n t	
4185	Changsha	there	l a ⁵⁵ + l i ⁴¹	that/那 inside/里	Pron N	261 52	908	803	441	那里	那 里		那人	i n t + i n t	
4186	Loudi	there	l o ¹¹ + l i ⁰	that/那 inside/里	Pron N	261 52	908	803	441	那里	那 里		那人	i n t + i n t	
4187	Nanchang	there	l a ²¹³ + l i ⁰	that/那 inside/里	Pron N	261 52	908	803	441	那里	那 里		那人	i n t + i n t	
4188	Meixian	there	e ⁵³ + j e ⁰	that/那 there/?	Pron N	261 818	908	800	441	那兒	那		那人	n t + i n t	
4189	Guilin	there	l a̠ ²³ + k w o ⁰ + t i ²⁴ + f ɑ ŋ ⁴²	that/那 -piece:CLS/個 ground/地 square/方	Pron CLS N N	261 56 265 487	908	798	441	那個地方	那 個 地 方		那人	i n t + i m n t + i n t + i n c t	
4190	Guangzhou	there	k ɔ ³³ + t ou ³³	-piece:CLS/個 _arrive/到	CLS V	56 254	910	804	441	個到	個 到		那人	i n t + i n t	
4191	Fuzhou	there	h u ⁵⁵ + w oi ²¹²	that/夫 place/塊	Pron N	819 181	911	805	441	夫塊	夫 塊		那人	i n t + i n t	
4192	Xiamen	there	h i t ³² + t e ²¹	that/迄 place/帶	Pron N	734 793	922	806	445	迄帶	迄 帶		那人	i n c t + i n t	
1098	Beijing	they	tʰ a̠ ⁵⁵ + m ə n ³⁵	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n c t	
1099	Ha_erbin	they	tʰ a ⁴⁴ + m ə n ⁰	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n c t	
1100	Jinan	they	tʰ a ⁴⁵ + m ẽ ⁰	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n t	
1101	Rongcheng	they	tʰ a ⁵² + m ə n ³³⁴	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n c t	
1102	Taiyuan	they	tʰ a ²¹ + m ə ŋ ⁰	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n c t	
1103	Xi_an	they	tʰ ɑ ²¹ + t i ⁰	other/他 :GEN/的	Pron G	226 40	924	808	446	他的	他 的		他們	i n t + i n t	
1104	Chengdu	they	tʰ a ⁴⁵ + m ə n ²¹	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n c t	
1105	Nanjing	they	tʰ ɑ ³¹ + m ə n ¹³	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n c t	
1106	Jixi	they	k i ⁴⁴ + j ɑ̃ ⁰	he/渠 person/人	Pron N	227 38	926	809	446	渠人	渠 人		他們	i n t + m n t	
1107	Suzhou	they	l i ⁴⁴ + t o ʔ ⁰	he/俚 they/竹马	Pron Pron	228 490	936	810	448	俚竹-马	俚 竹+马		他們	i n t + i n c t	
1108	Wenzhou	they	g ei ³⁴¹ + l j ɛ ³⁴¹	he/渠 :SUF/俫	Pron S	227 233	926	811	446	渠亻+来	渠 俫		他們	i n t + i m n t	
1109	Changsha	they	tʰ a ³³ + m ə n	other/他 :PL/們	Pron S	226 195	924	807	446	他們	他 們		他們	i n t + i n c	!b
1110	Loudi	they	tʰ ɔ ⁴⁴ + n ã ¹³	he :PL/㑲	Pron S	226 234	924	812	446	他亻+南	他 㑲		他們	i n t + i n t	
1111	Nanchang	they	tɕ j e ²⁴ + m ɨ n ⁰	he/渠 :PL/們	Pron S	227 195	925	813	446	渠們	渠 們		他們	i m n t + i n c t	
1112	Meixian	they	k i ¹¹ + t e n ³³ + ŋ i n ¹¹	he/佢 :PL/丁 person/人	Pron S N	229 235 38	929	814	446	佢丁人	佢 丁 人		他們	i n t + i n c t + i n c t	
1113	Guilin	they	tʰ a̠ ⁴² + t i ⁰ + k ɤ ²¹	other/他 :GEN/的 -piece:CLS/個	Pron G CLS	226 40 56	924	815	446	他的個	他 的 個		他們	i n t + i n t + i n t	
1114	Guangzhou	they	kʰ øy ²³ + t ei ²²	he/佢 :PL/哋	Pron S	229 236	929	816	446	佢口+地	佢 哋		他們	i n t + i n t	
1115	Fuzhou	they	i ⁵⁵ + n øy ŋ ⁵³	he/伊 :SUF/儂	Pron N	230 193	927	318	447	伊儂	伊 儂		他們	n t + i n c t	!i
1116	Fuzhou	they	i ⁵⁵ + k o ʔ ²⁴ + n øy ŋ ⁵³	he/伊 :PL/各 :SUF/儂	Pron C Pron	230 237 193	927	817	447	伊各儂	伊 各 儂		他們	n t + i n c t + i n c t	各 is and
1117	Xiamen	they	i n ⁵⁵	they/𪜶	Pron	238	941	818	449	人+因	𪜶		他們	n c t	
3501	Beijing	thick	x ou ⁵¹	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3502	Ha_erbin	thick	x ou ⁵³	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3503	Ha_erbin	thick	x ou ⁵³ + ʂ ʅ ⁰	thick/厚 _thick/實	A A	655 656	943	820	450	厚實	厚 實		厚	i n t + i n t	
3504	Jinan	thick	x ou ³¹	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3505	Rongcheng	thick	x ou ³³⁴	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3506	Taiyuan	thick	x əu ⁴⁵	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3507	Xi_an	thick	x ou ⁴⁴	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3508	Chengdu	thick	x əu ²¹³	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3509	Nanjing	thick	x əɯ ⁴⁴	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3510	Jixi	thick	x i ²¹³	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3511	Suzhou	thick	ɦ ʏ ²³¹	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3512	Wenzhou	thick	g au ²⁴	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3513	Changsha	thick	x əi ⁴¹	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3514	Loudi	thick	ɣ ɤ ¹¹	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3515	Nanchang	thick	h ɛu ²¹	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3516	Meixian	thick	pʰ u n ³³	thick/賁	A	657	945	821	451	賁	賁		厚	i n c t	
3517	Guilin	thick	x ai ²⁵ + ɕ i ²²	thick/厚 _thick/實	A A	655 656	943	820	450	厚實	厚 實		厚	i n t + i n t	
3518	Guangzhou	thick	h ɐu ²³	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3519	Fuzhou	thick	k au ²⁴²	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
3520	Xiamen	thick	k au ²²	thick/厚	A	655	943	819	450	厚	厚		厚	i n t	
335	Beijing	thin	p ɑu ³⁵	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
336	Ha_erbin	thin	p ɤ ²⁴	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
337	Jinan	thin	p ɤ ⁵³	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
338	Rongcheng	thin	p ɔ ³⁵	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
339	Taiyuan	thin	p ə ʔ ⁵⁴	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
340	Xi_an	thin	p o ²⁴	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
341	Chengdu	thin	p o ²¹	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
342	Nanjing	thin	p o ʔ ⁵	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
343	Jixi	thin	pʰ o ʔ ³²	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
344	Suzhou	thin	b o ʔ ²³	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
345	Wenzhou	thin	b o ²³	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
346	Changsha	thin	p o ²⁴	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
347	Loudi	thin	pʰ o ¹¹	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
348	Nanchang	thin	pʰ ɔ ʔ ⁵	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
349	Meixian	thin	pʰ o k ⁵	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
350	Guilin	thin	p ɑu ²²	thin/薄	A	97	946	822	452	薄	薄		薄	i n t	
351	Guangzhou	thin	p ɔ k ²	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
352	Fuzhou	thin	p o ʔ ⁵	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
353	Xiamen	thin	p o ʔ ⁵	thin/薄	A	97	946	822	452	薄	薄		薄	i n c t	
1586	Beijing	think	ɕ j ɑ ŋ ²¹³	think/想	V	347	947	823	453	想	想		想	i m n c t	
1587	Ha_erbin	think	ɕ j a ŋ ²¹³	think/想	V	347	947	823	453	想	想		想	i m n c t	
1588	Jinan	think	ɕ j ɑ ŋ ⁴⁵	think/想	V	347	947	823	453	想	想		想	i m n c t	
1589	Rongcheng	think	s j a ŋ ²¹³	think/想	V	347	947	823	453	想	想		想	i m n c t	
1590	Taiyuan	think	ɕ j ɒ̃ ⁵³	think/想	V	347	947	823	453	想	想		想	i m n t	
1591	Xi_an	think	ɕ j ɑ ŋ ⁵³	think/想	V	347	947	823	453	想	想		想	i m n c t	
1592	Chengdu	think	ɕ j a ŋ ⁵³	think/想	V	347	947	823	453	想	想		想	i m n c t	
1593	Nanjing	think	ɕ j ɑ̃ ¹¹	think/想	V	347	947	823	453	想	想		想	i m n t	
1594	Jixi	think	ɕ j õ ²¹³	think/想	V	347	947	823	453	想	想		想	i m n t	
1595	Suzhou	think	s j ã ⁵²	think/想	V	347	947	823	453	想	想		想	i m n t	
1596	Wenzhou	think	ɕ i ²⁴	think/想	V	347	947	823	453	想	想		想	i n t	
1597	Changsha	think	ɕ j a n ⁴¹	think/想	V	347	947	823	453	想	想		想	i m n c t	
1598	Loudi	think	ɕ j ɔ ŋ ⁴²	think/想	V	347	947	823	453	想	想		想	i m n c t	
1599	Nanchang	think	ɕ j ɔ ŋ ²¹³	think/想	V	347	947	823	453	想	想		想	i m n c t	
1600	Meixian	think	s j o ŋ ³¹	think/想	V	347	947	823	453	想	想		想	i m n c t	
1601	Guilin	think	ɕ j ɑ ŋ ²³	think/想	V	347	947	823	453	想	想		想	i m n c t	
1602	Guangzhou	think	s œ ŋ ³⁵	think/想	V	347	947	823	453	想	想		想	i n c t	
1603	Fuzhou	think	s w o ŋ ³²	think/想	V	347	947	823	453	想	想		想	i m n c t	
1604	Xiamen	think	s j ũ ²²	think/想	V	347	947	823	453	想	想		想	i m n t	
2272	Beijing	this	ʈʂ ɤ ⁵¹	this/这	Pron	478	948	335	454	这	这		這	i n t	
2273	Ha_erbin	this	ʈʂ ɤ ⁵³	this/这	Pron	478	948	335	454	这	这		這	i n t	
2274	Jinan	this	ʈʂ ɤ ³¹	this/这	Pron	478	948	335	454	这	这		這	i n t	
2275	Rongcheng	this	tʃ ɛ ³³⁴	this/这	Pron	478	948	335	454	这	这		這	i n t	
2276	Taiyuan	this	ts ai ⁵³	this/𠹼	Pron	479	959	824	461	口+宰	𠹼		這	i n t	
2277	Xi_an	this	ʈʂ ɤ ⁵³	this/这	Pron	478	948	335	454	这	这		這	i n t	
2278	Chengdu	this	ts e ²¹³	this/这	Pron	478	948	335	454	这	这		這	i n t	
2279	Nanjing	this	ʈʂ e ⁴⁴	this/这	Pron	478	948	335	454	这	这		這	i n t	
2280	Jixi	this	n n̩/ə Ø/n ²¹³	this/尔	Pron	480	955	825	459	尔	尔		這	i n c t	
2281	Suzhou	this	k e̞ ⁴⁴	this/该	Pron	481	950	826	458	该	该		這	i n t	
2282	Wenzhou	this	k i ⁴¹ + k ai ⁴¹	this/该 -piece:CLS/個	A CLS	481 56	949	827	458	该个	该 个		這	i n t + i n t	
2283	Changsha	this	k o ²⁴	this/咯	Pron	482	951	828	455	口+各	咯		這	i n t	
2284	Loudi	this	ts ɿ ³⁵	this/这	Pron	478	948	335	454	这	这		這	i n t	
2285	Nanchang	this	k o ²¹³	this/竹固	Pron	231	956	829	460	竹-固	竹固		這	i n t	
2286	Meixian	this	e ³¹	this/这	Pron	478	948	335	454	这	这		這	n t	
2287	Guilin	this	i ²⁵ + k w o ⁵⁵	this/i -piece:CLS/個	A CLS	763 56	949	830	458	囗个	囗 个		這	n t + i m n t	
2288	Guangzhou	this	l i ⁵⁵	this/呢	Pron	172	953	831	457	呢	呢		這	i n t	
2289	Fuzhou	this	ts i ³²	this/只	Pron	483	952	832	456	只	只		這	i n t	
2290	Fuzhou	this	ts j a ³²	this/者	Pron	484	961	833	463	者	者		這	i m n t	
2291	Xiamen	this	ts i t ³²	this/即	Pron	485	960	834	462	即	即		這	i n c t	
502	Beijing	three	s a n ⁵⁵	three/三	N	131	962	835	464	三	三		三	i n c t	
503	Ha_erbin	three	s a n ⁴⁴	three/三	N	131	962	835	464	三	三		三	i n c t	
504	Jinan	three	s æ̃ ²¹⁴	three/三	N	131	962	835	464	三	三		三	i n t	
505	Rongcheng	three	s ɐ n ⁵²	three/三	N	131	962	835	464	三	三		三	i n c t	
506	Taiyuan	three	s æ̃ ²¹	three/三	N	131	962	835	464	三	三		三	i n t	
507	Xi_an	three	s æ̃ ²¹	three/三	N	131	962	835	464	三	三		三	i n t	
508	Chengdu	three	s a n ⁴⁵	three/三	N	131	962	835	464	三	三		三	i n c t	
509	Nanjing	three	s ɑ̃ ³¹	three/三	N	131	962	835	464	三	三		三	i n t	
510	Jixi	three	s ɔ ⁵⁵	three/三	N	131	962	835	464	三	三		三	i n t	
511	Suzhou	three	s e̞ ⁴⁴	three/三	N	131	962	835	464	三	三		三	i n t	
512	Wenzhou	three	s a ⁴⁴	three/三	N	131	962	835	464	三	三		三	i n t	
513	Changsha	three	s a n ³³	three/三	N	131	962	835	464	三	三		三	i n c t	
514	Loudi	three	s ã ⁴⁴	three/三	N	131	962	835	464	三	三		三	i n t	
515	Nanchang	three	s a n ⁴²	three/三	N	131	962	835	464	三	三		三	i n c t	
516	Meixian	three	s a m ³³	three/三	N	131	962	835	464	三	三		三	i n c t	
517	Guilin	three	s ã ⁴²	three/三	N	131	962	835	464	三	三		三	i n t	
518	Guangzhou	three	s a m ⁵⁵	three/三	N	131	962	835	464	三	三		三	i n c t	
519	Fuzhou	three	s a ŋ ⁵⁵	three/三	N	131	962	835	464	三	三		三	i n c t	
520	Xiamen	three	s ã ⁵⁵	three/三	N	131	962	835	464	三	三		三	i n t	
205	Beijing	throw	ʐ ə ŋ ⁵⁵	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	
206	Ha_erbin	throw	ʐ ə ŋ ⁴⁴	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	
207	Jinan	throw	l ə ŋ ²¹⁴	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	
208	Rongcheng	throw	l j au ³³⁴	throw/撂	V	61	965	837	468	撂	撂		扔	i m n t	
209	Taiyuan	throw	z ə ŋ ⁵³	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	
210	Xi_an	throw	l j ɑu ⁴⁴	throw/撂	V	61	965	837	468	撂	撂		扔	i m n t	
211	Chengdu	throw	z ə n ⁴⁵	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	
212	Chengdu	throw	s w ai ⁵³	throw/甩	V	62	967	838	472	甩	甩		扔	i m n t	!i
213	Nanjing	throw	s w ə ³¹	throw/摔	V	63	970	839	469	摔	摔		扔	i m n t	
214	Jixi	throw	pʰ ɤ ⁵⁵	throw/拋	V	64	969	840	467	拋	拋		扔	i n t	
215	Suzhou	throw	t o ʔ ⁴	throw/?	V	65	966	841	470	?to?	?		扔	i n c t	
216	Wenzhou	throw	g a ²²	throw/掼	V	68	973	842	471	掼	掼		扔	i n t	
217	Changsha	throw	ʐ ə n ¹³	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	!b
218	Changsha	throw	ɕ w ai ⁴¹	throw/甩	V	62	967	838	472	甩	甩		扔	i m n t	
219	Loudi	throw	l j ɤ ¹¹	throw/撂	V	61	965	837	468	撂	撂		扔	i m n t	
220	Loudi	throw	j ɔ ³⁵	throw/?	V	765	968	53	473	囗	囗		扔	m n t	!i
221	Nanchang	throw	l ɨ n ²¹	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	!i
222	Nanchang	throw	t j u ⁴²	drow/丟	V	69	964	843	466	丟	丟		扔	i m n t	
223	Meixian	throw	t j u ³³	drow/丟	V	69	964	843	466	丟	丟		扔	i m n t	
224	Guilin	throw	t j ou ⁴²	drow/丟	V	69	964	843	466	丟	丟		扔	i m n t	
225	Guangzhou	throw	t j u ⁵⁵	drow/丟	V	69	964	843	466	丟	丟		扔	i m n t	
226	Fuzhou	throw	l j eu ⁵⁵	drow/丟	V	69	964	843	466	丟	丟		扔	i m n t	!i
227	Fuzhou	throw	k œ ʔ ⁵	throw/?	V	764	968	53	473	囗	囗		扔	i n c t	!i 抾
228	Fuzhou	throw	kʰ œ ³²	throw/抾	V	70	974	844	474	抾	抾		扔	i n t	
229	Xiamen	throw	l i ŋ ⁵⁵	throw/仍	V	60	963	836	465	仍	仍		扔	i n c t	
3865	Beijing	tie	kʰ w ə n ²¹⁴	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n c t	
3866	Ha_erbin	tie	kʰ w ə n ²¹³	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n c t	
3867	Jinan	tie	kʰ w ẽ ⁴⁵	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n t	
3868	Rongcheng	tie	p a ŋ ²¹⁴	tie/綁	V	697	977	846	476	綁	綁		捆	i n c t	
3869	Taiyuan	tie	kʰ u ŋ ⁵³	tie.up/捆	V	696	975	845	475	捆	捆		捆	i n c t	
3870	Taiyuan	tie	ts a ʔ ²	tie.up/扎	V	698	976	847	477	扎	扎		捆	i n c t	
3871	Xi_an	tie	kʰ w ẽ ⁵³	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n t	
3872	Xi_an	tie	ts ɑ ²¹	tie.up/扎	V	698	976	847	477	扎	扎		捆	i n t	
3873	Chengdu	tie	kʰ w ɛ n ⁵³ + tɕʰ i ⁵³	tie.up/捆 _raise:SUF/起	V S	696 245	975	848	475	捆起	捆 起		捆	i m n c t + i n t	
3874	Chengdu	tie	ts a ²¹	tie.up/扎	V	698	976	847	477	扎	扎		捆	i n t	
3875	Nanjing	tie	kʰ w ə n ¹¹	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n c t	
3876	Jixi	tie	p õ ²¹³	tie/綁	V	697	977	846	476	綁	綁		捆	i n t	
3877	Suzhou	tie	kʰ w ə n ⁵²	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n c t	
3878	Suzhou	tie	ts a ʔ ⁴	tie.up/扎	V	698	976	847	477	扎	扎		捆	i n c t	
3879	Wenzhou	tie	ɦ o ²¹	tie.up/捆	V	696	975	845	475	捆	捆		捆	i n t	
3880	Changsha	tie	kʰ w ə n ⁴¹	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n c t	
3881	Loudi	tie	kʰ u n ⁴²	tie.up/捆	V	696	975	845	475	捆	捆		捆	i n c t	
3882	Loudi	tie	ts a ¹³	tie.up/扎	V	698	976	847	477	扎	扎		捆	i n t	
3883	Loudi	tie	d j ɔ̃ ¹³	tie/?	V	766	978	53	479	囗	囗		捆	i m n t	
3884	Nanchang	tie	kʰ u n ²¹³	tie.up/捆	V	696	975	845	475	捆	捆		捆	i n c t	
3885	Nanchang	tie	ts a t ⁵	tie.up/扎	V	698	976	847	477	扎	扎		捆	i n c t	
3886	Nanchang	tie	tʰ j a ʔ ⁵	tie/?	V	767	978	53	479	囗	囗		捆	i m n c t	
3887	Meixian	tie	kʰ u n ³¹	tie.up/捆	V	696	975	845	475	捆	捆		捆	i n c t	
3888	Guilin	tie	kʰ w ɤ ŋ ²²	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n c t	
3889	Guangzhou	tie	kʰ w ɐ n ³⁵	tie.up/捆	V	696	975	845	475	捆	捆		捆	i m n c t	
3890	Fuzhou	tie	kʰ u ŋ ³²	tie.up/捆	V	696	975	845	475	捆	捆		捆	i n c t	
3891	Fuzhou	tie	ts a ʔ ²⁴	tie.up/扎	V	698	976	847	477	扎	扎		捆	i n c t	
3892	Xiamen	tie	kʰ u n ⁵³	tie.up/捆	V	696	975	845	475	捆	捆		捆	i n c t	
3893	Xiamen	tie	p a k ⁵	tie/縛	V	699	980	849	478	縛	縛		捆	i n c t	
644	Beijing	tongue	ʂ ɤ ³⁵	tongue/舌	N	143	981	850	480	舌	舌		舌頭	i n t	
645	Ha_erbin	tongue	ʂ ɤ ²⁴ + tʰ ou ⁰	tongue/舌 head:SUF/頭	N S	143 319	981	851	480	舌头	舌 頭		舌頭	i n t + i n t	
646	Jinan	tongue	ʂ ɤ ⁵³ + tʰ ou ⁰	tongue/舌 head:SUF/頭	N S	143 319	981	851	480	舌头	舌 頭		舌頭	i n t + i n t	
647	Rongcheng	tongue	ʃ ɛ ³⁵ + tʰ ə ⁰	tongue/舌 head:SUF/頭	N S	143 319	981	851	480	舌头	舌 頭		舌頭	i n t + i n t	
648	Taiyuan	tongue	ʂ ə ʔ ⁵⁴	tongue/舌	N	143	981	850	480	舌	舌		舌頭	i n c t	!i
